Date,CAN,CHI,FRA,GER,IND,ITA,JPN,RUS,UK,US
2/23/2012,2.053,3.68,3.612,2.421,8.513,5.792,1.47,8.192,2.781,1.996
2/24/2012,2.023,3.75,3.603,2.413,8.523,5.761,1.466,8.066,2.745,1.977
2/27/2012,2.006,3.68,3.625,2.36,8.517,5.74,1.471,8.051,2.693,1.925
2/28/2012,1.976,3.82,3.62,2.331,8.524,5.69,1.46,8.13,2.685,1.941
2/29/2012,1.986,3.7,3.6,2.371,8.506,5.537,1.451,8.144,2.741,1.974
3/1/2012,2.005,3.75,3.503,2.407,8.522,5.322,1.443,8.683,2.807,2.03
3/2/2012,1.959,3.7,3.545,2.344,8.516,5.287,1.453,9.222,2.75,1.979
3/5/2012,1.979,3.7,3.592,2.36,8.512,5.358,1.457,8.838,2.777,2.007
3/6/2012,1.936,3.82,3.65,2.342,8.521,5.476,1.452,8.455,2.732,1.95
3/7/2012,1.969,3.75,3.624,2.346,8.519,5.399,1.445,8.071,2.735,1.972
3/8/2012,2.011,3.73,3.567,2.363,8.519,5.303,1.447,8.059,2.749,2.016
3/9/2012,2.009,3.771,3.553,2.38,8.534,5.276,1.457,8.047,2.759,2.03
3/12/2012,1.998,3.73,3.562,2.342,8.524,5.296,1.451,8.035,2.698,2.037
3/13/2012,2.069,3.8,3.57,2.405,8.54,5.256,1.443,7.971,2.767,2.126
3/14/2012,2.155,3.9,3.619,2.509,8.537,5.243,1.467,7.954,2.92,2.274
3/15/2012,2.204,3.8,3.652,2.544,8.567,5.23,1.511,7.947,2.957,2.279
3/16/2012,2.244,3.8,3.688,2.615,8.598,5.252,1.515,7.953,3.032,2.298
3/19/2012,2.289,3.8,3.652,2.603,8.599,5.214,1.487,7.991,3.006,2.375
3/20/2012,2.283,3.8,3.659,2.61,8.551,5.254,1.495,8.004,3.017,2.363
3/21/2012,2.238,3.73,3.672,2.539,8.55,5.324,1.484,7.99,2.984,2.296
3/22/2012,2.199,3.71,3.672,2.473,8.553,5.397,1.481,8.037,2.931,2.282
3/23/2012,2.184,3.73,3.636,2.431,8.553,5.394,1.478,8.01,2.888,2.233
3/26/2012,2.19,3.75,3.602,2.491,8.591,5.374,1.472,7.995,2.942,2.253
3/27/2012,2.126,3.8,3.604,2.445,8.639,5.457,1.474,8.008,2.877,2.187
3/28/2012,2.12,3.73,3.623,2.41,8.7,5.444,1.461,8.02,2.838,2.201
3/29/2012,2.081,3.77,3.608,2.392,8.698,5.587,1.455,8.007,2.828,2.159
3/30/2012,2.109,3.9,3.561,2.379,8.631,5.486,1.44,7.993,2.834,2.214
4/2/2012,2.128,3.875,3.573,2.375,8.778,5.446,1.462,7.982,2.858,2.18
4/3/2012,2.198,3.85,3.588,2.383,8.924,5.492,1.483,7.97,2.802,2.293
4/4/2012,2.128,3.825,3.618,2.389,8.9,5.675,1.487,8.025,2.829,2.223
4/5/2012,2.128,3.8,3.713,2.329,8.9,5.752,1.469,8.044,2.781,2.18
4/6/2012,2.128,3.9,3.698,2.333,8.797,5.831,1.455,8.05,2.777,2.047
4/9/2012,2.067,3.8,3.698,2.334,8.694,5.777,1.433,8.084,2.777,2.047
4/10/2012,1.986,3.8,3.698,2.26,8.797,5.985,1.423,8.146,2.645,1.986
4/11/2012,2.02,3.73,3.671,2.307,8.699,5.835,1.415,8.118,2.69,2.037
4/12/2012,2.047,3.9,3.589,2.323,8.66,5.726,1.415,8.111,2.725,2.056
4/13/2012,1.986,3.73,3.637,2.266,8.707,5.816,1.416,8.131,2.685,1.989
4/16/2012,2.012,3.9,3.682,2.26,8.695,5.877,1.416,8.15,2.687,1.982
4/17/2012,2.07,3.75,3.699,2.296,8.623,5.752,1.408,8.081,2.742,1.996
4/18/2012,2.044,3.75,3.665,2.249,8.623,5.774,1.409,8.108,2.763,1.975
4/19/2012,2.047,3.75,3.716,2.227,8.658,5.843,1.405,8.101,2.783,1.968
4/20/2012,2.063,3.9,3.738,2.245,8.777,5.9,1.413,8.052,2.804,1.959
4/23/2012,2.036,3.8,3.733,2.204,8.769,5.974,1.398,8.126,2.768,1.94
4/24/2012,2.074,3.9,3.679,2.263,8.75,5.932,1.401,8.125,2.735,1.974
4/25/2012,2.105,3.77,3.626,2.317,8.79,5.876,1.397,8.116,2.761,1.988
4/26/2012,2.059,3.84,3.618,2.258,8.827,5.87,1.388,8.124,2.727,1.947
4/27/2012,2.092,3.8,3.628,2.266,8.837,5.864,1.369,8.117,2.756,1.937
4/30/2012,2.037,3.813,3.587,2.232,8.853,5.757,1.365,8.107,2.754,1.919
5/1/2012,2.049,3.827,3.588,2.232,8.853,5.763,1.347,8.096,2.74,1.945
5/2/2012,2.018,3.84,3.612,2.191,8.834,5.789,1.348,8.086,2.69,1.928
5/3/2012,2.095,3.84,3.578,2.197,8.829,5.757,1.35,7.98,2.684,1.933
5/4/2012,2.025,3.78,3.5,2.165,8.843,5.714,1.335,8.014,2.65,1.879
5/7/2012,2.02,3.81,3.472,2.168,8.847,5.676,1.32,8.018,2.647,1.873
5/8/2012,1.973,3.8,3.437,2.102,8.788,5.673,1.325,8.022,2.595,1.842
5/9/2012,1.985,3.9,3.51,2.096,8.813,5.879,1.315,8.026,2.57,1.826
5/10/2012,1.988,3.84,3.456,2.095,8.821,5.78,1.322,8.03,2.636,1.874
5/11/2012,1.968,3.9,3.444,2.077,8.856,5.78,1.327,8.056,2.621,1.841
5/14/2012,1.942,3.84,3.416,2,8.837,5.951,1.32,8.148,2.54,1.769
5/15/2012,1.94,3.84,3.451,2.007,8.8,6.069,1.317,8.177,2.556,1.77
5/16/2012,1.923,3.75,3.463,2.026,8.776,6.034,1.291,8.243,2.534,1.759
5/17/2012,1.886,3.7,3.477,1.971,8.757,6.018,1.302,8.341,2.492,1.69
5/18/2012,1.897,3.8,3.453,1.968,8.773,5.945,1.273,8.438,2.466,1.723
5/21/2012,1.897,3.78,3.458,1.954,8.786,5.94,1.313,8.985,2.487,1.743
5/22/2012,1.916,3.609,3.392,2,8.774,5.803,1.323,8.851,2.509,1.777
5/23/2012,1.877,3.8,3.346,1.901,8.765,5.888,1.335,9.031,2.42,1.733
5/24/2012,1.864,3.8,3.116,1.885,8.768,5.82,1.329,8.971,2.416,1.783
5/25/2012,1.801,3.8,3.126,1.875,8.769,5.886,1.347,9.009,2.398,1.746
5/28/2012,1.837,3.9,3.177,1.871,8.738,5.99,1.345,8.995,2.406,1.745
5/29/2012,1.869,3.75,3.166,1.859,8.732,6.007,1.314,8.935,2.426,1.748
5/30/2012,1.793,3.6,3.164,1.741,8.695,6.153,1.306,9.048,2.31,1.619
5/31/2012,1.74,3.7,3.025,1.676,8.567,6.133,1.282,8.966,2.237,1.563
6/1/2012,1.624,3.67,2.873,1.617,8.574,6.04,1.277,8.963,2.184,1.459
6/4/2012,1.674,3.6,2.964,1.66,8.525,5.872,1.279,8.966,2.188,1.524
6/5/2012,1.752,3.75,2.992,1.658,8.466,5.861,1.324,8.966,2.2475,1.573
6/6/2012,1.808,3.7,3.053,1.793,8.465,5.866,1.319,8.775,2.307,1.661
6/7/2012,1.812,3.76,3.212,1.87,8.448,5.881,1.331,8.906,2.348,1.644
6/8/2012,1.811,3.6,3.205,1.823,8.478,5.984,1.299,9.028,2.26,1.632
6/11/2012,1.759,3.6,3.26,1.807,8.474,6.188,1.307,9.082,2.276,1.586
6/12/2012,1.803,3.72,3.397,1.95,8.42,6.301,1.3,9.137,2.31,1.664
6/13/2012,1.765,3.7,3.417,2.02,8.391,6.397,1.319,9.191,2.375,1.599
6/14/2012,1.801,3.7,3.402,2.023,8.423,6.341,1.317,9.198,2.378,1.642
6/15/2012,1.723,3.7,3.327,1.934,8.463,6.171,1.303,9.121,2.304,1.586
6/18/2012,1.716,3.6,3.34,1.905,8.544,6.608,1.302,9.12,2.296,1.574
6/19/2012,1.761,3.72,3.403,2.013,8.54,6.532,1.278,9.121,2.345,1.62
6/20/2012,1.785,3.6,3.411,2.056,8.52,6.428,1.321,9.02,2.385,1.65
6/21/2012,1.75,3.75,3.38,1.962,8.478,6.361,1.328,9.036,2.312,1.62
6/22/2012,1.809,3.725,3.341,2.014,8.465,6.413,1.318,9.092,2.331,1.676
6/25/2012,1.728,3.7,3.352,1.929,8.458,6.596,1.311,9.1,2.275,1.604
6/26/2012,1.747,3.7,3.389,1.989,8.466,6.718,1.306,9.065,2.307,1.628
6/27/2012,1.723,3.68,3.405,2.058,8.472,6.711,1.298,9.035,2.314,1.621
6/28/2012,1.678,3.7,3.436,2.037,8.476,6.735,1.29,9.052,2.273,1.584
6/29/2012,1.737,3.7,3.441,2.072,8.492,6.407,1.305,8.919,2.363,1.643
7/2/2012,1.737,3.58,3.366,2.043,8.49,6.34,1.297,8.79,2.326,1.587
7/3/2012,1.741,3.71,3.335,2.087,8.456,6.26,1.289,8.719,2.398,1.628
7/5/2012,1.721,3.6,3.318,1.924,8.448,6.471,1.292,8.696,2.314,1.599
7/6/2012,1.689,3.7,3.172,1.839,8.415,6.496,1.278,8.685,2.253,1.549
7/9/2012,1.663,3.58,3.198,1.836,8.402,6.548,1.27,8.705,2.24,1.513
7/10/2012,1.653,3.63,3.172,1.811,8.419,6.413,1.271,8.666,2.241,1.502
7/11/2012,1.68,3.63,3.111,1.767,8.413,6.328,1.256,8.631,2.224,1.515
7/12/2012,1.633,3.6,3.039,1.729,8.405,6.385,1.249,8.583,2.19,1.478
7/13/2012,1.637,3.7,3.022,1.731,8.41,6.507,1.241,8.422,2.207,1.491
7/16/2012,1.616,3.6,2.963,1.713,8.36,6.619,1.241,8.408,2.15,1.471
7/17/2012,1.642,3.65,2.865,1.693,8.373,6.633,1.239,8.291,2.161,1.508
7/18/2012,1.618,3.63,2.897,1.663,8.341,6.703,1.215,8.292,2.13,1.494
7/19/2012,1.657,3.58,2.869,1.673,8.348,6.644,1.193,8.278,2.177,1.511
7/20/2012,1.613,3.58,2.821,1.638,8.34,6.747,1.209,8.429,2.136,1.458
7/23/2012,1.573,3.58,2.908,1.66,8.324,6.879,1.195,8.577,2.13,1.438
7/24/2012,1.578,3.55,2.985,1.735,8.333,7.103,1.2,8.548,2.124,1.391
7/25/2012,1.598,3.62,3.021,1.755,8.351,6.984,1.199,8.558,2.121,1.397
7/26/2012,1.648,3.68,2.955,1.801,8.354,6.63,1.194,8.421,2.14,1.438
7/27/2012,1.747,3.62,2.942,1.862,8.351,6.558,1.212,8.729,2.197,1.545
7/30/2012,1.701,3.58,2.94,1.845,8.369,6.568,1.241,8.747,2.197,1.5
7/31/2012,1.676,3.66,2.872,1.727,8.458,6.688,1.253,8.82,2.132,1.47
8/1/2012,1.711,3.62,2.867,1.812,8.457,6.548,1.246,8.721,2.177,1.524
8/2/2012,1.672,3.62,2.841,1.695,8.457,6.813,1.245,8.38,2.1,1.478
8/3/2012,1.771,3.68,2.841,1.844,8.474,6.652,1.206,8.352,2.212,1.568
8/6/2012,1.771,3.68,2.845,1.826,8.46,6.52,1.203,8.312,2.145,1.565
8/7/2012,1.844,3.62,2.895,1.905,8.418,6.466,1.237,8.258,2.239,1.628
8/8/2012,1.824,3.6,2.864,1.872,8.419,6.403,1.27,8.297,2.202,1.651
8/9/2012,1.81,3.66,2.869,1.885,8.42,6.342,1.262,8.336,2.242,1.695
8/10/2012,1.782,3.63,2.818,1.834,8.432,6.437,1.262,8.33,2.158,1.659
8/13/2012,1.803,3.6,2.851,1.85,8.451,6.443,1.25,8.449,2.18,1.666
8/14/2012,1.862,3.65,2.843,1.919,8.445,6.397,1.257,8.299,2.217,1.733
8/15/2012,1.957,3.64,2.883,2,8.445,6.331,1.287,8.341,2.295,1.817
8/16/2012,1.963,3.68,2.862,1.972,8.462,6.358,1.332,8.331,2.301,1.835
8/17/2012,1.946,3.66,2.853,1.923,8.453,6.364,1.307,8.33,2.281,1.814
8/20/2012,1.935,3.7,2.848,1.933,8.461,6.343,1.315,7.8,2.276,1.81
8/21/2012,1.931,3.68,2.881,1.992,8.469,6.272,1.303,7.76,2.324,1.802
8/22/2012,1.837,3.7,2.846,1.868,8.459,6.16,1.306,7.8,2.259,1.695
8/23/2012,1.826,3.66,2.774,1.804,8.459,6.168,1.319,7.82,2.2,1.675
8/24/2012,1.83,3.65,2.741,1.803,8.453,6.213,1.311,8.28,2.158,1.687
8/27/2012,1.806,3.7,2.765,1.794,8.441,6.159,1.307,8.292,2.17,1.652
8/28/2012,1.798,3.65,2.769,1.778,8.444,6.217,1.302,8.284,2.127,1.637
8/29/2012,1.802,3.608,2.853,1.815,8.445,6.172,1.288,8.298,2.145,1.652
8/30/2012,1.768,3.68,2.882,1.761,8.447,6.234,1.29,8.316,2.1,1.628
8/31/2012,1.776,3.68,2.925,1.788,8.469,6.265,1.287,8.316,2.12,1.548
9/4/2012,1.735,3.68,2.988,1.837,8.45,6.161,1.276,8.242,2.122,1.574
9/5/2012,1.756,3.68,3.015,1.907,8.445,6.061,1.266,8.248,2.153,1.596
9/6/2012,1.838,3.68,3.048,2.005,8.435,5.912,1.274,8.15,2.224,1.676
9/7/2012,1.854,3.7,3.003,1.977,8.447,5.735,1.288,8.175,2.201,1.668
9/10/2012,1.828,3.7,3.057,2.022,8.442,5.862,1.272,8.162,2.261,1.654
9/11/2012,1.86,3.68,2.986,2.006,8.44,5.773,1.271,8.168,2.269,1.7
9/12/2012,1.905,3.72,3.027,2.091,8.449,5.718,1.28,8.156,2.345,1.758
9/13/2012,1.876,3.68,2.995,2.029,8.44,5.728,1.299,8.162,2.317,1.721
9/14/2012,1.968,3.68,3.061,2.162,8.458,5.74,1.283,8.132,2.46,1.869
9/17/2012,1.947,3.75,3.088,2.123,8.448,5.78,1.281,8.131,2.412,1.843
9/18/2012,1.915,3.72,3.048,2.089,8.44,5.763,1.299,8.15,2.366,1.812
9/19/2012,1.887,3.77,3.078,2.072,8.44,5.666,1.301,8.18,2.336,1.774
9/20/2012,1.86,3.65,3.096,2.026,8.439,5.706,1.32,8.204,2.297,1.765
9/21/2012,1.849,3.75,3.072,2.051,8.432,5.743,1.305,8.174,2.332,1.754
9/24/2012,1.816,3.74,3.06,2.019,8.42,5.734,1.293,8.197,2.315,1.715
9/25/2012,1.815,0,3.067,2.036,8.429,5.781,1.288,8.18,2.319,1.671
9/26/2012,1.745,3.72,2.986,1.91,8.444,5.865,1.279,8.223,2.197,1.609
9/27/2012,1.758,3.75,2.991,1.9,8.439,5.826,1.277,8.186,2.23,1.656
9/28/2012,1.728,3.74,2.977,1.885,8.369,5.799,1.279,8.178,2.237,1.633
10/1/2012,1.715,3.742,3.006,1.916,8.359,5.773,1.278,8.208,2.24,1.618
10/2/2012,1.725,3.743,3.007,1.928,8.359,5.748,1.273,8.213,2.22,1.62
10/3/2012,1.719,3.745,2.997,1.906,8.355,5.757,1.277,8.222,2.201,1.616
10/4/2012,1.762,3.747,2.972,1.902,8.347,5.766,1.277,8.188,2.215,1.673
10/5/2012,1.807,3.748,2.976,1.985,8.363,5.707,1.284,8.167,2.286,1.732
10/9/2012,1.805,3.75,2.929,1.923,8.341,5.703,1.281,8.165,2.245,1.713
10/10/2012,1.793,3.67,2.895,1.932,8.357,5.679,1.278,8.142,2.277,1.68
10/11/2012,1.806,3.64,2.881,1.946,8.361,5.61,1.272,8.112,2.29,1.668
10/12/2012,1.801,3.75,2.857,1.888,8.356,5.572,1.278,8.069,2.233,1.656
10/15/2012,1.797,3.72,2.828,1.912,8.351,5.552,1.277,8.056,2.266,1.668
10/16/2012,1.825,3.7,2.903,2.051,8.338,5.49,1.281,7.949,2.335,1.722
10/17/2012,1.912,3.75,2.939,2.132,8.32,5.375,1.287,7.89,2.427,1.822
10/18/2012,1.9,3.82,2.934,2.133,8.307,5.376,1.307,7.896,2.427,1.831
10/19/2012,1.846,3.8,2.896,2.105,8.306,5.353,1.302,7.802,2.392,1.766
10/22/2012,1.87,3.67,2.921,2.122,8.316,5.331,1.297,7.726,2.414,1.815
10/23/2012,1.853,3.67,2.932,2.088,8.325,5.437,1.304,7.887,2.34,1.761
10/24/2012,1.85,3.85,2.942,2.089,8.325,5.412,1.3,7.831,2.375,1.794
10/25/2012,1.896,3.75,2.957,2.094,8.323,5.398,1.298,7.807,2.418,1.812
10/26/2012,1.836,3.75,2.958,2.06,8.323,5.419,1.273,7.836,2.39,1.749
10/29/2012,1.797,3.79,2.958,1.971,8.326,5.507,1.285,7.859,2.315,1.721
10/31/2012,1.783,3.86,2.953,1.965,8.396,5.442,1.284,7.805,2.361,1.694
11/1/2012,1.789,3.8,2.927,1.968,8.39,5.425,1.283,7.805,2.387,1.73
11/2/2012,1.77,3.8,2.939,1.948,8.39,5.421,1.289,7.794,2.382,1.717
11/5/2012,1.763,3.85,2.921,1.927,8.382,5.458,1.292,7.777,2.34,1.679
11/6/2012,1.807,3.85,2.907,1.935,8.358,5.378,1.277,7.759,2.339,1.751
11/7/2012,1.75,3.85,2.883,1.888,8.361,5.406,1.278,7.778,2.295,1.644
11/8/2012,1.712,4,2.864,1.884,8.367,5.474,1.252,7.728,2.304,1.618
11/9/2012,1.715,3.8,2.84,1.872,8.379,5.455,1.249,7.747,2.26,1.613
11/13/2012,1.695,3.74,2.782,1.872,8.375,5.445,1.244,7.72,2.256,1.595
11/14/2012,1.701,3.67,2.833,1.873,8.374,5.461,1.258,7.74,2.292,1.589
11/15/2012,1.722,3.85,2.846,1.884,8.373,5.419,1.266,7.74,2.288,1.595
11/16/2012,1.696,3.85,2.854,1.867,8.361,5.417,1.261,7.72,2.258,1.584
11/19/2012,1.74,3.8,2.855,1.896,8.355,5.402,1.262,7.64,2.314,1.613
11/20/2012,1.758,3.82,2.932,1.95,8.361,5.394,1.252,7.58,2.39,1.668
11/21/2012,1.763,3.85,2.957,1.972,8.367,5.369,1.262,7.42,2.389,1.68
11/23/2012,1.786,3.85,2.994,1.984,8.385,5.332,1.277,7.36,2.36,1.693
11/26/2012,1.761,3.8,2.971,1.951,8.381,5.325,1.266,7.34,2.35,1.666
11/27/2012,1.728,3.85,2.937,1.969,8.361,5.291,1.266,7.36,2.361,1.639
11/28/2012,1.716,3.85,2.862,1.916,8.361,5.152,1.261,7.36,2.284,1.633
11/29/2012,1.71,3.85,2.837,1.911,8.367,5.117,1.25,7.26,2.275,1.62
11/30/2012,1.701,3.85,2.844,1.921,8.343,5.049,1.242,7.17,2.284,1.616
12/3/2012,1.699,4,2.861,1.949,8.339,4.986,1.241,7.17,2.327,1.622
12/4/2012,1.698,3.85,2.826,1.921,8.337,4.962,1.238,6.98,2.321,1.605
12/5/2012,1.687,3.837,2.795,1.876,8.335,5.031,1.232,7.06,2.307,1.591
12/6/2012,1.695,3.83,2.783,1.854,8.343,5.121,1.208,7.08,2.296,1.586
12/7/2012,1.71,3.9,2.758,1.863,8.329,5.158,1.211,7.04,2.295,1.623
12/10/2012,1.702,3.82,2.763,1.863,8.323,5.432,1.213,7.02,2.322,1.618
12/11/2012,1.73,3.85,2.763,1.878,8.328,5.323,1.216,6.94,2.359,1.656
12/12/2012,1.759,3.9,2.749,1.883,8.333,5.194,1.215,6.94,2.371,1.702
12/13/2012,1.798,3.85,2.751,1.889,8.323,5.143,1.25,6.99,2.391,1.732
12/14/2012,1.79,3.9,2.701,1.883,8.304,5.076,1.249,6.96,2.401,1.704
12/17/2012,1.827,3.9,2.74,1.894,8.314,5.069,1.259,7,2.42,1.773
12/18/2012,1.841,3.84,2.776,1.936,8.316,4.958,1.273,7.03,2.489,1.821
12/19/2012,1.848,3.85,2.755,1.948,8.325,4.901,1.287,7.05,2.484,1.807
12/20/2012,1.843,3.85,2.701,1.93,8.325,4.938,1.289,7.08,2.469,1.8
12/21/2012,1.807,3.88,2.707,1.896,8.317,4.989,1.284,7.1,2.413,1.77
12/24/2012,1.819,3.88,2.709,1.901,8.311,5.026,1.285,7.08,2.412,1.776
12/26/2012,1.808,3.85,2.715,1.901,8.295,5.02,1.313,7.09,2.414,1.749
12/27/2012,1.796,3.85,2.671,1.827,8.282,5.021,1.328,7.08,2.331,1.734
12/28/2012,1.77,3.85,2.694,1.807,8.268,4.997,1.323,7.07,2.343,1.701
12/31/2012,1.804,4,2.699,1.816,8.23,5.019,1.314,7.07,2.345,1.756
1/2/2013,1.87,3.95,2.808,1.94,8.135,4.846,1.314,7.07,2.512,1.835
1/3/2013,1.926,3.9,2.888,1.979,8.101,4.845,1.314,7.07,2.584,1.911
1/4/2013,1.937,3.85,2.916,2.05,8.086,4.844,1.351,7.167,2.646,1.903
1/7/2013,1.942,3.84,2.874,2.021,8.063,4.879,1.354,7.263,2.606,1.901
1/8/2013,1.909,3.84,2.884,1.988,8.056,4.852,1.358,7.36,2.542,1.864
1/9/2013,1.907,3.9,2.883,1.984,8.049,4.845,1.354,6.92,2.536,1.86
1/10/2013,1.955,3.84,2.925,2.069,8.031,4.763,1.348,6.84,2.604,1.899
1/11/2013,1.944,3.85,2.917,2.086,8.02,4.73,1.346,6.9,2.596,1.866
1/14/2013,1.942,3.9,2.903,2.059,7.94,4.78,1.328,6.89,2.553,1.848
1/15/2013,1.913,4,2.884,2.015,7.951,4.778,1.31,6.93,2.545,1.836
1/16/2013,1.892,3.85,2.895,2.02,7.997,4.783,1.279,6.97,2.531,1.819
1/17/2013,1.951,3.87,2.936,2.046,7.997,4.749,1.272,6.96,2.571,1.884
1/18/2013,1.921,3.9,2.909,1.967,8.014,4.726,1.298,6.98,2.548,1.84
1/22/2013,1.913,3.84,2.872,1.992,8.028,4.752,1.268,7.01,2.564,1.843
1/23/2013,1.878,3.85,2.863,1.977,8.049,4.729,1.263,7.03,2.533,1.828
1/24/2013,1.89,3.85,2.9,2.021,8.02,4.701,1.275,6.98,2.556,1.852
1/25/2013,1.952,3.9,2.921,2.072,8.02,4.664,1.277,6.94,2.599,1.949
1/28/2013,1.961,3.9,2.94,2.107,8.018,4.7,1.287,6.97,2.644,1.965
1/29/2013,1.995,3.87,2.926,2.098,8.015,4.662,1.3,6.99,2.627,1.999
1/30/2013,1.997,3.9,2.93,2.108,8.037,4.725,1.313,7.02,2.657,1.992
1/31/2013,1.994,3.9,2.898,2.066,8.047,4.748,1.298,7.04,2.635,1.985
2/1/2013,2.042,3.84,2.906,2.067,8.049,4.747,1.306,7.04,2.626,2.025
2/4/2013,1.985,3.87,2.927,2.026,8.052,4.886,1.33,7.08,2.637,1.957
2/5/2013,2.017,3.85,2.966,2.065,8.043,4.859,1.326,7.1,2.663,2.005
2/6/2013,1.995,3.9,2.99,2.055,8.037,4.958,1.32,7.1,2.644,1.964
2/7/2013,1.995,3.9,2.984,2.037,8.036,4.979,1.307,7.05,2.654,1.959
2/8/2013,1.955,3.85,2.967,2.036,8.02,4.97,1.304,7.02,2.651,1.95
2/11/2013,1.975,3.85,2.982,2.048,8.018,5.068,1.296,7.02,2.675,1.964
2/12/2013,1.998,3.85,2.983,2.072,8.043,4.974,1.287,7.01,2.691,1.979
2/13/2013,2.039,3.85,3.009,2.108,8.02,4.873,1.283,7.01,2.782,2.028
2/14/2013,1.999,3.85,3.011,2.08,8.014,4.854,1.293,7.06,2.773,1.998
2/15/2013,2.017,3.8,3.012,2.096,7.991,4.788,1.277,7.07,2.781,2.005
2/19/2013,2.024,3.75,3.011,2.069,8.006,4.828,1.267,7.11,2.772,2.028
2/20/2013,2.015,3.84,3.021,2.105,7.98,4.863,1.272,7.12,2.791,2.01
2/21/2013,1.985,3.9,2.967,2.045,7.987,4.943,1.267,7.22,2.704,1.974
2/22/2013,1.944,3.9,2.983,2.038,7.985,4.92,1.252,7.27,2.711,1.962
2/25/2013,1.867,3.9,2.974,2.05,7.985,4.879,1.233,7.19,2.701,1.865
2/26/2013,1.862,3.86,2.938,1.957,7.998,5.223,1.204,7.24,2.596,1.886
2/27/2013,1.865,3.75,2.939,1.951,7.988,5.192,1.173,7.23,2.572,1.9
2/28/2013,1.84,3.85,2.925,1.962,8.069,5.131,1.137,7.17,2.576,1.881
3/1/2013,1.8,3.95,2.872,1.916,8.084,5.113,1.117,7.21,2.483,1.845
3/4/2013,1.809,3.95,2.864,1.927,8.067,5.215,1.086,7.23,2.514,1.879
3/5/2013,1.817,3.84,2.902,1.957,8.055,5.258,1.085,7.25,2.565,1.898
3/6/2013,1.848,3.84,2.925,1.966,8.043,5.23,1.128,7.3,2.558,1.939
3/7/2013,1.886,3.95,2.937,1.995,8.043,5.173,1.148,7.31,2.623,1.995
3/8/2013,1.935,4.019,2.94,2.021,8.038,5.156,1.131,7.31,2.659,2.049
3/11/2013,1.945,4.017,2.953,2.014,8.04,5.187,1.152,7.35,2.616,2.061
3/12/2013,1.911,3.95,2.951,1.982,8.081,5.149,1.123,7.35,2.584,2.019
3/13/2013,1.917,3.85,2.945,1.984,8.086,5.2,1.091,7.38,2.588,2.023
3/14/2013,1.951,3.95,2.926,1.984,8.075,5.168,1.094,7.46,2.597,2.037
3/15/2013,1.897,3.85,2.922,1.968,8.079,5.149,1.076,7.44,2.579,1.991
3/18/2013,1.865,3.95,2.891,1.921,8.075,5.171,1.047,7.5,2.526,1.955
3/19/2013,1.82,3.88,2.841,1.852,8.098,5.18,1.041,7.5,2.46,1.904
3/20/2013,1.865,3.99,2.852,1.898,8.115,5.126,1.053,7.43,2.487,1.958
3/21/2013,1.815,3.95,2.812,1.864,8.126,5.075,1.037,7.42,2.482,1.915
3/22/2013,1.818,3.85,2.822,1.875,8.161,5.027,1.02,7.4,2.465,1.927
3/25/2013,1.819,4,2.858,1.853,8.149,5.047,1.003,7.36,2.435,1.92
3/26/2013,1.818,3.84,2.889,1.862,8.178,5.066,1.003,7.42,2.416,1.911
3/27/2013,1.757,3.95,2.851,1.798,8.178,5.186,0.984,7.43,2.367,1.845
3/28/2013,1.875,4,2.861,1.814,8.172,5.15,0.968,7.37,2.395,1.852
4/1/2013,1.847,3.95,2.853,1.819,8.184,5.12,0.993,7.34,2.394,1.835
4/2/2013,1.875,3.84,2.863,1.838,8.196,5.089,0.999,7.35,2.401,1.862
4/3/2013,1.83,4,2.852,1.827,8.175,5.073,0.993,7.32,2.381,1.816
4/4/2013,1.794,4,2.768,1.791,8.166,5.05,0.918,7.27,2.342,1.766
4/5/2013,1.752,4,2.596,1.704,8.137,4.968,0.816,7.16,2.241,1.714
4/8/2013,1.766,4,2.558,1.725,8.107,4.887,0.813,7.03,2.288,1.745
4/9/2013,1.776,4,2.589,1.752,8.083,4.885,0.897,7.06,2.339,1.752
4/10/2013,1.805,3.95,2.655,1.806,8.089,4.857,0.959,7,2.38,1.805
4/11/2013,1.784,3.95,2.651,1.817,8.089,4.865,0.973,7.01,2.368,1.791
4/12/2013,1.74,3.95,2.641,1.787,8.077,4.87,1.049,7.09,2.339,1.721
4/15/2013,1.711,3.95,2.642,1.773,8.025,4.872,1.074,7.19,2.321,1.688
4/16/2013,1.737,3.95,2.654,1.834,8.007,4.846,1.027,7.15,2.335,1.722
4/17/2013,1.714,3.95,2.644,1.807,7.972,4.681,1.052,7.16,2.295,1.698
4/18/2013,1.707,3.95,2.656,1.812,7.926,4.654,1.028,7.08,2.279,1.686
4/19/2013,1.712,3.95,2.657,1.826,7.926,4.631,0.975,7.02,2.28,1.705
4/22/2013,1.711,3.86,2.609,1.795,7.914,4.522,1.007,7,2.262,1.695
4/23/2013,1.722,3.862,2.584,1.815,7.897,4.427,0.981,6.94,2.304,1.706
4/24/2013,1.725,3.91,2.584,1.799,7.897,4.47,0.994,6.95,2.299,1.703
4/25/2013,1.743,3.95,2.582,1.8,7.904,4.496,0.986,6.89,2.329,1.71
4/26/2013,1.705,3.95,2.582,1.765,7.879,4.492,0.986,6.88,2.284,1.665
4/29/2013,1.702,3.929,2.579,1.752,7.897,4.378,0.994,6.8,2.253,1.667
